date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,id
2020-01-01,24.7,6.4,15.0,0.0,0.0,18.2,19.36,0
2020-01-02,21.9,10.4,15.2,0.0,0.0,19.8,18.18,1
2020-01-03,23.8,6.7,14.2,0.0,0.0,16.6,18.19,2
2020-01-04,17.7,5.8,10.4,0.0,0.0,20.2,18.17,3
2020-01-05,21.7,4.9,11.8,0.0,0.0,11.3,19.99,4
2020-01-06,24.1,6.1,14.4,0.0,0.0,8.4,20.21,5
2020-01-07,20.3,5.9,14.2,0.0,0.0,17.4,20.4,6
2020-01-08,21.9,4.5,12.5,0.0,0.0,15.0,19.79,7
2020-01-09,23.9,6.4,14.3,0.0,0.0,17.4,19.97,8
2020-01-10,24.8,4.6,14.2,0.0,0.0,14.5,20.56,9
2020-01-11,23.6,7.4,15.5,0.0,0.0,19.8,20.36,10
2020-01-12,23.8,6.2,14.8,0.0,0.0,13.4,20.1,11
2020-01-13,23.9,10.4,16.7,0.0,0.0,13.0,20.11,12
2020-01-14,24.3,9.4,16.5,0.0,0.0,17.8,19.65,13
2020-01-15,23.9,9.7,16.3,0.1,1.0,15.2,17.37,14
2020-01-16,22.7,12.2,16.2,0.7,5.0,21.9,17.24,15
2020-01-17,23.5,10.5,15.4,0.0,0.0,19.4,18.4,16
2020-01-18,22.2,10.5,15.5,2.5,3.0,25.0,16.9,17
2020-01-19,17.4,10.9,13.1,16.3,16.0,19.3,9.84,18
2020-01-20,16.5,7.5,11.6,1.3,7.0,15.8,10.77,19
2020-01-21,17.1,3.7,9.6,0.1,1.0,10.9,17.9,20
2020-01-22,20.8,4.0,12.6,0.0,0.0,13.8,20.81,21
2020-01-23,19.2,5.8,12.1,0.1,1.0,20.5,14.1,22
2020-01-24,18.5,9.5,13.1,0.0,0.0,21.6,14.56,23
2020-01-25,21.8,5.8,13.4,0.0,0.0,13.7,18.28,24
2020-01-26,21.1,5.6,13.2,0.0,0.0,16.6,18.21,25
2020-01-27,23.3,7.1,14.1,0.0,0.0,15.6,21.75,26
2020-01-28,23.1,2.5,12.8,0.0,0.0,13.0,21.91,27
2020-01-29,23.8,6.6,14.1,0.0,0.0,16.1,21.95,28
2020-01-30,22.5,5.5,13.6,0.0,0.0,16.6,20.66,29
2020-01-31,22.8,7.0,14.7,0.0,0.0,21.1,17.79,30
2020-02-01,19.9,6.9,12.4,0.0,0.0,25.0,17.22,31
2020-02-02,22.0,8.0,14.1,0.0,0.0,9.7,13.09,32
2020-02-03,23.1,6.7,14.6,0.0,0.0,21.7,20.67,33
2020-02-04,22.7,7.1,15.1,0.0,0.0,19.5,18.0,34
2020-02-05,19.7,8.7,14.3,2.2,7.0,18.7,11.69,35
2020-02-06,24.8,9.2,16.0,2.2,5.0,16.4,21.77,36
2020-02-07,26.3,5.5,15.1,0.0,0.0,17.8,21.55,37
2020-02-08,25.8,5.8,15.4,0.0,0.0,15.2,23.38,38
2020-02-09,26.1,6.5,16.2,0.0,0.0,12.3,22.85,39
2020-02-10,27.7,11.1,18.3,0.0,0.0,19.6,22.16,40
2020-02-11,27.3,13.3,19.4,0.0,0.0,19.6,22.92,41
2020-02-12,26.2,8.0,16.3,0.0,0.0,17.3,23.75,42
2020-02-13,24.7,8.7,16.2,0.4,2.0,22.9,22.28,43
2020-02-14,23.8,7.7,15.0,0.4,4.0,18.1,21.38,44
2020-02-15,25.6,7.2,16.2,0.0,0.0,20.8,22.76,45
2020-02-16,27.8,10.8,19.2,0.0,0.0,17.9,24.26,46
2020-02-17,28.2,11.2,19.3,0.0,0.0,10.5,25.16,47
2020-02-18,29.2,9.8,19.7,0.0,0.0,14.5,24.85,48
2020-02-19,27.6,12.7,19.7,0.0,0.0,19.7,25.02,49
2020-02-20,27.5,9.7,17.1,0.0,0.0,27.4,25.01,50
2020-02-21,23.1,9.5,15.1,0.0,0.0,26.2,19.54,51
2020-02-22,26.1,7.0,16.0,0.0,0.0,14.1,23.17,52
2020-02-23,27.9,9.8,19.4,0.0,0.0,20.8,23.62,53
2020-02-24,30.1,13.1,20.6,0.0,0.0,17.4,24.81,54
2020-02-25,28.0,7.9,18.1,0.0,0.0,20.4,25.34,55
2020-02-26,22.0,3.7,14.2,0.0,0.0,29.4,23.91,56
2020-02-27,23.7,2.0,12.4,0.0,0.0,21.7,23.3,57
2020-02-28,24.7,11.7,16.9,0.0,0.0,27.4,22.5,58
2020-02-29,27.3,7.0,16.9,0.0,0.0,17.5,24.87,59
2020-03-01,28.5,8.7,18.8,0.0,0.0,10.1,22.76,60
2020-03-02,28.5,10.8,19.3,0.0,0.0,17.5,21.75,61
2020-03-03,27.6,9.5,18.4,0.0,0.0,20.5,25.99,62
2020-03-04,28.3,6.8,18.2,0.0,0.0,15.3,26.18,63
2020-03-05,27.3,11.0,17.7,0.0,0.0,28.0,23.87,64
2020-03-06,23.2,7.3,13.1,0.0,0.0,19.4,21.75,65
2020-03-07,25.2,5.5,14.1,0.0,0.0,21.4,23.53,66
2020-03-08,26.3,8.0,16.2,0.0,0.0,23.7,25.74,67
2020-03-09,27.5,8.6,17.9,0.0,0.0,20.6,25.31,68
2020-03-10,26.8,9.4,17.5,0.1,1.0,19.9,23.6,69
2020-03-11,26.4,11.2,18.3,0.0,0.0,16.4,21.34,70
2020-03-12,28.4,10.8,20.5,0.0,0.0,17.2,22.75,71
2020-03-13,27.4,13.0,20.7,0.0,0.0,19.9,22.12,72
2020-03-14,28.8,12.8,19.9,0.1,1.0,23.1,23.21,73
2020-03-15,27.5,13.1,19.7,0.1,1.0,25.4,23.23,74
2020-03-16,25.1,12.3,16.8,4.2,4.0,20.8,19.27,75
2020-03-17,25.0,10.2,17.9,0.0,0.0,12.8,23.4,76
2020-03-18,25.5,10.4,17.9,0.1,1.0,22.8,20.19,77
2020-03-19,28.3,11.6,19.8,0.3,2.0,21.9,24.23,78
2020-03-20,28.5,12.2,20.1,0.4,2.0,23.5,24.89,79
2020-03-21,25.3,13.4,18.7,1.7,6.0,17.3,21.81,80
2020-03-22,28.6,10.8,19.1,0.0,0.0,16.8,27.13,81
2020-03-23,28.9,11.5,20.3,0.0,0.0,14.6,28.8,82
2020-03-24,30.9,11.5,21.5,0.0,0.0,18.8,28.81,83
2020-03-25,31.1,15.0,22.7,0.0,0.0,11.3,28.8,84
2020-03-26,31.5,13.8,21.9,0.0,0.0,22.2,28.89,85
2020-03-27,31.2,9.3,20.1,0.0,0.0,25.6,29.04,86
2020-03-28,30.4,11.0,20.7,0.0,0.0,25.3,28.02,87
2020-03-29,29.7,12.6,20.5,0.0,0.0,24.7,28.4,88
2020-03-30,29.5,12.8,21.2,0.0,0.0,11.9,28.86,89
2020-03-31,29.4,13.6,21.0,0.0,0.0,28.0,28.75,90
2020-04-01,27.2,12.0,19.7,0.4,2.0,17.4,25.39,91
2020-04-02,27.0,13.7,20.1,0.2,2.0,16.6,22.08,92
2020-04-03,24.4,12.6,18.6,0.7,5.0,18.6,18.74,93
2020-04-04,25.8,10.5,18.9,0.0,0.0,12.1,20.87,94
2020-04-05,29.9,12.5,20.2,0.0,0.0,24.7,23.88,95
2020-04-06,28.5,10.7,20.0,0.0,0.0,16.8,24.26,96
2020-04-07,26.8,13.0,20.3,0.0,0.0,13.5,21.59,97
2020-04-08,28.0,12.5,20.8,0.1,1.0,16.4,23.99,98
2020-04-09,29.0,13.1,20.9,0.0,0.0,21.7,24.43,99
2020-04-10,29.0,12.6,21.1,0.2,1.0,16.2,26.62,100
2020-04-11,31.4,12.3,21.4,0.0,0.0,23.0,28.56,101
2020-04-12,30.1,12.2,21.3,0.0,0.0,18.1,27.88,102
2020-04-13,30.7,11.1,21.0,0.0,0.0,17.7,28.47,103
2020-04-14,31.3,14.0,22.4,0.0,0.0,17.9,28.2,104
2020-04-15,27.7,14.3,21.1,0.0,0.0,19.6,22.69,105
2020-04-16,30.1,12.7,21.2,0.4,1.0,18.4,25.4,106
2020-04-17,29.2,13.9,21.1,0.0,0.0,17.2,24.02,107
2020-04-18,29.7,13.7,21.3,0.2,1.0,18.7,25.17,108
2020-04-19,29.5,12.3,20.8,0.0,0.0,18.2,24.29,109
2020-04-20,29.9,13.3,21.6,0.1,1.0,20.7,26.14,110
2020-04-21,28.3,13.6,20.8,0.4,1.0,18.9,21.05,111
2020-04-22,29.4,13.4,20.6,1.6,1.0,16.1,22.82,112
2020-04-23,28.5,13.3,21.0,0.0,0.0,13.1,22.98,113
2020-04-24,28.7,14.0,21.3,0.3,2.0,18.3,23.62,114
2020-04-25,27.8,13.0,19.7,3.8,6.0,20.3,20.98,115
2020-04-26,25.2,13.2,17.9,3.3,4.0,23.9,23.53,116
2020-04-27,25.4,12.3,18.9,0.2,2.0,15.7,25.24,117
2020-04-28,27.4,11.0,18.8,0.8,2.0,25.5,22.59,118
2020-04-29,26.9,10.2,18.5,0.6,4.0,23.2,22.69,119
2020-04-30,25.9,11.8,17.0,5.6,8.0,24.7,25.55,120
2020-05-01,23.8,9.0,15.6,1.1,4.0,29.2,21.54,121
2020-05-02,25.6,8.6,17.2,0.0,0.0,17.4,27.14,122
2020-05-03,28.8,9.5,19.3,0.0,0.0,20.7,29.87,123
2020-05-04,29.9,11.3,21.3,0.0,0.0,19.1,26.82,124
2020-05-05,28.6,14.2,20.2,3.5,4.0,21.3,24.45,125
2020-05-06,25.5,12.4,17.8,6.7,11.0,28.3,25.26,126
2020-05-07,21.0,11.8,15.7,3.6,8.0,13.8,18.43,127
2020-05-08,23.8,8.7,16.5,1.5,4.0,12.8,25.13,128
2020-05-09,22.1,11.4,15.9,4.3,7.0,13.4,22.98,129
2020-05-10,23.8,12.1,17.0,3.6,6.0,16.4,23.85,130
2020-05-11,22.5,10.7,16.3,0.6,4.0,12.1,19.97,131
2020-05-12,25.0,9.9,18.1,0.1,1.0,11.2,25.53,132
2020-05-13,26.5,10.4,19.0,0.0,0.0,15.1,23.82,133
2020-05-14,26.5,11.8,19.4,0.0,0.0,16.8,24.74,134
2020-05-15,28.3,11.0,20.0,0.0,0.0,26.0,21.83,135
2020-05-16,29.5,10.2,19.7,0.0,0.0,18.1,27.2,136
2020-05-17,28.0,11.6,20.4,0.0,0.0,26.6,24.75,137
2020-05-18,27.7,12.7,20.9,0.0,0.0,15.1,24.63,138
2020-05-19,28.1,12.5,21.1,0.0,0.0,22.7,24.3,139
2020-05-20,28.1,12.8,21.3,0.3,2.0,14.5,22.87,140
2020-05-21,29.4,13.5,20.9,0.3,3.0,22.1,23.41,141
2020-05-22,28.3,13.1,20.8,0.1,1.0,19.8,25.57,142
2020-05-23,29.4,12.8,21.1,0.0,0.0,24.5,23.8,143
2020-05-24,29.8,14.0,21.4,0.0,0.0,17.6,25.65,144
2020-05-25,30.1,11.7,21.5,0.0,0.0,24.7,29.92,145
2020-05-26,30.9,11.1,21.6,0.0,0.0,20.2,30.0,146
2020-05-27,28.6,13.3,21.2,0.1,1.0,27.8,24.86,147
2020-05-28,27.6,12.3,19.3,5.5,5.0,22.7,23.6,148
2020-05-29,25.5,11.8,17.9,1.4,6.0,23.3,23.85,149
2020-05-30,24.3,10.8,16.7,0.3,2.0,21.3,23.58,150
2020-05-31,23.9,11.7,16.8,15.1,8.0,11.7,18.84,151
2020-06-01,25.3,12.8,18.5,4.8,11.0,23.5,22.89,152
2020-06-02,26.0,13.3,18.9,0.9,5.0,28.0,24.23,153
2020-06-03,25.5,13.5,18.9,0.3,2.0,24.9,21.24,154
2020-06-04,27.6,13.8,19.7,0.0,0.0,25.6,27.25,155
2020-06-05,29.0,13.0,20.1,0.1,1.0,23.0,29.12,156
2020-06-06,26.5,12.6,19.7,1.1,2.0,19.2,25.58,157
2020-06-07,26.8,12.9,19.7,0.6,5.0,14.6,22.77,158
2020-06-08,26.6,13.7,20.0,1.7,6.0,13.0,23.67,159
2020-06-09,29.3,14.4,21.0,0.2,2.0,15.6,26.6,160
2020-06-10,29.7,14.8,21.2,0.4,3.0,21.2,28.16,161
2020-06-11,22.7,14.3,17.9,3.8,10.0,30.3,12.41,162
2020-06-12,24.4,12.9,17.9,1.3,6.0,24.7,22.92,163
2020-06-13,25.7,12.0,17.5,1.1,4.0,24.5,29.77,164
2020-06-14,26.8,10.7,17.6,0.0,0.0,22.0,29.5,165
2020-06-15,27.1,9.4,17.7,0.0,0.0,22.2,30.82,166
2020-06-16,28.3,10.2,18.8,0.0,0.0,24.4,29.81,167
2020-06-17,28.9,12.6,19.8,0.6,3.0,21.9,26.47,168
2020-06-18,29.3,14.6,21.0,0.0,0.0,21.1,27.18,169
2020-06-19,29.6,14.0,20.9,0.0,0.0,21.4,27.99,170
2020-06-20,28.0,13.3,20.1,1.2,4.0,18.4,24.76,171
2020-06-21,26.9,15.3,20.0,1.6,4.0,16.5,23.02,172
2020-06-22,20.2,15.1,17.0,41.7,16.0,10.5,9.88,173
2020-06-23,22.2,13.4,17.2,9.8,12.0,15.8,20.53,174
2020-06-24,20.3,13.0,15.7,5.7,17.0,12.9,11.64,175
2020-06-25,22.5,13.2,16.9,4.4,15.0,17.0,16.78,176
2020-06-26,23.1,13.2,17.9,1.5,8.0,17.4,22.86,177
2020-06-27,24.5,13.1,18.4,0.2,2.0,12.9,27.14,178
2020-06-28,24.8,12.5,18.7,0.5,4.0,15.3,26.28,179
2020-06-29,24.8,13.5,18.4,5.6,8.0,18.8,25.66,180
2020-06-30,23.2,14.3,18.2,4.3,11.0,10.6,22.72,181
2020-07-01,24.0,14.9,18.4,4.5,5.0,22.7,25.93,182
2020-07-02,23.9,13.8,18.1,3.5,17.0,28.5,24.56,183
2020-07-03,25.4,12.7,17.9,3.7,12.0,23.8,25.61,184
2020-07-04,23.0,13.2,17.5,2.9,9.0,13.3,23.0,185
2020-07-05,23.8,13.3,17.3,14.0,13.0,16.5,18.91,186
2020-07-06,22.1,13.8,17.3,3.4,9.0,10.9,17.56,187
2020-07-07,23.5,13.5,17.9,1.7,7.0,17.3,20.29,188
2020-07-08,22.7,13.7,17.2,1.4,8.0,23.4,17.5,189
2020-07-09,22.0,13.7,16.6,8.9,11.0,11.8,17.37,190
2020-07-10,25.1,10.2,17.7,0.9,5.0,19.0,26.7,191
2020-07-11,23.2,12.2,17.0,11.8,6.0,14.8,19.63,192
2020-07-12,23.3,11.3,17.0,4.3,8.0,19.2,25.34,193
2020-07-13,24.4,12.0,18.0,0.8,2.0,14.7,28.35,194
2020-07-14,24.4,13.5,17.9,4.1,5.0,19.7,25.41,195
2020-07-15,24.3,13.6,18.0,1.3,5.0,11.5,25.91,196
2020-07-16,25.7,13.5,18.6,0.9,4.0,18.1,25.93,197
2020-07-17,24.0,12.8,17.9,0.3,3.0,8.3,26.61,198
2020-07-18,23.6,11.1,17.6,0.0,0.0,22.5,25.01,199
2020-07-19,24.8,12.6,17.7,1.6,3.0,15.6,25.61,200
2020-07-20,24.6,12.9,18.0,5.8,7.0,16.2,23.78,201
2020-07-21,25.2,14.8,19.0,1.9,7.0,23.8,25.51,202
2020-07-22,24.0,13.2,18.3,0.6,4.0,15.7,25.05,203
2020-07-23,24.3,13.9,18.2,7.0,10.0,15.1,25.34,204
2020-07-24,23.0,13.8,18.0,4.0,11.0,19.9,21.72,205
2020-07-25,24.3,13.9,18.5,1.0,8.0,14.8,22.36,206
2020-07-26,22.9,14.4,18.3,0.4,1.0,10.8,17.64,207
2020-07-27,23.4,11.0,17.7,2.1,5.0,18.6,19.59,208
2020-07-28,22.0,14.9,18.0,2.7,9.0,13.7,15.23,209
2020-07-29,23.6,13.3,17.7,10.0,11.0,11.3,19.44,210
2020-07-30,25.0,13.6,18.2,11.4,17.0,15.9,23.98,211
2020-07-31,22.8,13.9,17.2,15.2,12.0,16.7,22.78,212
2020-08-01,22.9,13.2,17.1,1.9,7.0,19.7,21.28,213
2020-08-02,21.7,14.0,17.0,7.6,13.0,14.5,19.08,214
2020-08-03,21.4,12.3,16.9,5.9,11.0,11.7,20.02,215
2020-08-04,23.0,14.0,17.7,17.8,13.0,16.8,22.09,216
2020-08-05,24.1,12.9,18.3,0.2,2.0,17.7,26.49,217
2020-08-06,24.7,12.0,17.8,2.0,8.0,15.5,23.83,218
2020-08-07,25.7,12.2,18.1,0.5,4.0,20.4,24.59,219
2020-08-08,20.2,13.6,16.5,9.5,18.0,13.6,12.04,220
2020-08-09,21.8,14.0,16.7,7.5,12.0,14.7,17.99,221
2020-08-10,22.6,14.2,17.3,36.9,19.0,17.6,21.1,222
2020-08-11,22.7,13.5,17.1,10.2,15.0,13.7,23.05,223
2020-08-12,21.0,13.7,16.7,1.1,9.0,13.4,16.03,224
2020-08-13,22.1,11.2,16.6,0.3,2.0,25.5,22.46,225
2020-08-14,22.8,13.1,16.7,7.8,9.0,12.6,24.31,226
2020-08-15,21.2,12.2,16.2,7.3,12.0,11.8,22.92,227
2020-08-16,21.3,12.7,16.5,0.9,8.0,20.8,22.15,228
2020-08-17,22.7,11.7,16.6,6.2,8.0,11.3,23.84,229
2020-08-18,21.3,12.9,17.0,2.6,9.0,15.9,21.29,230
2020-08-19,21.0,13.6,16.8,15.7,11.0,16.1,17.19,231
2020-08-20,20.8,14.0,16.9,8.3,13.0,9.5,17.43,232
2020-08-21,23.4,11.9,17.5,1.6,8.0,15.1,23.55,233
2020-08-22,25.0,11.9,18.0,0.0,0.0,19.1,27.15,234
2020-08-23,24.4,11.5,17.6,0.0,0.0,23.3,26.56,235
2020-08-24,23.7,13.8,17.2,11.9,19.0,14.3,17.11,236
2020-08-25,20.6,13.7,16.5,11.2,17.0,18.6,12.87,237
2020-08-26,21.5,14.2,17.3,8.2,21.0,10.5,18.59,238
2020-08-27,22.3,12.5,16.9,6.5,8.0,13.0,19.26,239
2020-08-28,21.7,12.2,17.0,16.3,10.0,16.9,21.57,240
2020-08-29,20.7,14.6,17.5,9.5,14.0,11.7,18.71,241
2020-08-30,24.1,10.8,17.3,1.7,4.0,14.5,21.46,242
2020-08-31,23.8,11.0,17.0,3.8,4.0,11.8,24.89,243
2020-09-01,22.7,12.2,17.4,1.2,7.0,6.7,25.75,244
2020-09-02,25.3,10.5,17.9,0.2,2.0,17.2,26.22,245
2020-09-03,27.3,12.3,18.7,0.5,3.0,24.7,26.78,246
2020-09-04,23.3,13.1,17.0,2.9,10.0,23.0,15.76,247
2020-09-05,22.2,13.0,16.5,0.8,8.0,18.1,14.56,248
2020-09-06,20.7,13.6,16.7,14.0,18.0,24.9,15.18,249
2020-09-07,22.2,13.5,16.9,6.7,21.0,13.8,19.77,250
2020-09-08,22.2,14.3,17.3,4.1,12.0,12.4,19.16,251
2020-09-09,22.6,13.7,17.5,4.5,6.0,12.9,21.8,252
2020-09-10,21.9,14.5,17.1,19.1,20.0,13.7,18.67,253
2020-09-11,22.0,13.5,16.7,17.2,18.0,20.0,20.36,254
2020-09-12,21.5,13.2,16.7,16.0,15.0,14.0,20.66,255
2020-09-13,21.7,13.4,16.9,4.1,16.0,18.4,20.3,256
2020-09-14,21.3,10.9,15.9,2.2,9.0,16.7,20.08,257
2020-09-15,21.9,12.4,16.7,6.2,16.0,15.9,19.63,258
2020-09-16,20.7,14.0,16.8,18.9,11.0,14.4,16.88,259
2020-09-17,21.2,13.1,17.1,1.5,5.0,15.5,19.84,260
2020-09-18,19.9,13.5,16.0,14.0,21.0,13.5,16.36,261
2020-09-19,18.7,13.0,15.3,3.9,21.0,11.7,9.98,262
2020-09-20,21.0,12.3,15.9,5.3,11.0,15.3,19.25,263
2020-09-21,20.8,13.6,16.3,9.8,8.0,16.9,15.99,264
2020-09-22,21.4,12.1,16.8,6.1,8.0,12.0,19.24,265
2020-09-23,22.0,12.9,17.1,1.0,4.0,10.7,21.42,266
2020-09-24,19.9,13.3,16.2,2.3,9.0,11.7,15.86,267
2020-09-25,20.1,13.4,15.9,17.8,9.0,12.0,15.8,268
2020-09-26,20.5,14.1,16.5,8.6,11.0,9.7,16.9,269
2020-09-27,22.4,12.9,17.1,4.9,10.0,10.8,21.52,270
2020-09-28,24.4,14.1,18.2,0.5,5.0,17.9,22.9,271
2020-09-29,15.3,10.2,13.0,11.3,17.0,20.3,10.15,272
2020-09-30,19.5,8.4,13.8,0.0,0.0,15.3,22.65,273
2020-10-01,21.2,8.1,14.1,0.0,0.0,23.2,25.45,274
2020-10-02,19.0,4.1,11.2,0.0,0.0,17.7,26.75,275
2020-10-03,20.8,8.4,13.4,0.2,2.0,20.6,22.85,276
2020-10-04,21.6,8.4,13.7,0.2,2.0,23.5,21.88,277
2020-10-05,20.9,4.9,12.4,0.0,0.0,14.9,26.26,278
2020-10-06,22.2,7.7,13.8,0.0,0.0,19.2,26.14,279
2020-10-07,22.4,7.2,14.2,0.0,0.0,12.6,26.45,280
2020-10-08,24.3,9.1,15.9,0.0,0.0,10.8,26.3,281
2020-10-09,23.8,11.9,17.4,6.5,9.0,9.5,22.51,282
2020-10-10,25.6,11.7,18.8,0.3,2.0,26.3,23.64,283
2020-10-11,25.7,13.1,19.1,0.7,3.0,19.5,24.01,284
2020-10-12,24.9,12.7,18.1,0.5,3.0,16.8,20.6,285
2020-10-13,25.4,12.9,18.1,3.0,9.0,18.4,21.15,286
2020-10-14,25.5,10.7,17.6,1.8,8.0,19.0,23.03,287
2020-10-15,26.8,12.3,18.4,0.2,2.0,21.8,23.4,288
2020-10-16,24.6,9.3,16.3,0.1,1.0,27.9,20.17,289
2020-10-17,23.1,8.8,16.0,1.0,3.0,21.2,24.39,290
2020-10-18,24.7,9.8,17.0,3.3,6.0,14.6,23.0,291
2020-10-19,26.5,12.4,18.2,0.4,3.0,20.0,22.57,292
2020-10-20,25.7,11.4,17.5,0.1,1.0,20.6,23.95,293
2020-10-21,25.7,12.5,18.0,0.0,0.0,19.9,23.22,294
2020-10-22,26.6,10.9,17.7,0.0,0.0,14.2,24.2,295
2020-10-23,27.5,11.1,18.3,0.0,0.0,27.4,24.35,296
2020-10-24,26.0,9.4,16.9,0.0,0.0,22.8,24.35,297
2020-10-25,26.0,9.1,16.7,0.0,0.0,12.6,24.14,298
2020-10-26,26.8,12.1,18.8,0.0,0.0,10.7,24.51,299
2020-10-27,27.2,8.9,17.8,0.0,0.0,14.3,23.08,300
2020-10-28,26.5,10.9,18.1,0.0,0.0,8.5,20.36,301
2020-10-29,25.9,11.7,18.1,0.5,4.0,21.7,18.93,302
2020-10-30,24.2,9.9,15.7,0.2,2.0,19.7,20.83,303
2020-10-31,25.7,10.0,17.2,0.0,0.0,17.4,21.26,304
2020-11-01,26.0,10.8,16.4,0.6,3.0,30.3,21.86,305
2020-11-02,19.4,8.1,12.3,0.8,6.0,21.5,21.29,306
2020-11-03,23.1,7.7,13.6,0.0,0.0,20.8,19.89,307
2020-11-04,24.5,6.2,13.8,0.0,0.0,23.2,22.91,308
2020-11-05,24.8,5.2,13.8,0.0,0.0,24.6,22.4,309
2020-11-06,22.2,7.3,13.8,0.0,0.0,23.8,19.97,310
2020-11-07,23.6,8.1,15.5,0.0,0.0,10.8,19.95,311
2020-11-08,25.0,8.9,17.5,0.0,0.0,10.9,20.91,312
2020-11-09,26.5,12.9,18.4,0.0,0.0,10.3,22.56,313
2020-11-10,27.2,11.6,18.6,0.0,0.0,12.5,22.4,314
2020-11-11,26.8,9.4,18.0,0.0,0.0,12.6,21.91,315
2020-11-12,26.9,12.2,19.1,0.0,0.0,15.8,21.8,316
2020-11-13,27.0,12.9,19.1,0.0,0.0,12.4,22.16,317
2020-11-14,26.4,8.8,17.8,0.0,0.0,13.1,21.88,318
2020-11-15,26.7,12.2,18.1,0.0,0.0,29.1,21.73,319
2020-11-16,22.2,8.9,14.7,0.4,4.0,23.6,19.94,320
2020-11-17,18.1,11.4,13.9,1.5,7.0,21.6,9.8,321
2020-11-18,17.6,9.4,12.2,0.5,5.0,16.9,9.41,322
2020-11-19,22.2,7.6,13.3,0.0,0.0,17.8,19.58,323
2020-11-20,22.9,7.9,14.1,2.5,8.0,19.5,15.49,324
2020-11-21,21.4,11.0,14.8,1.0,8.0,20.4,12.29,325
2020-11-22,22.0,8.5,14.2,0.0,0.0,22.2,20.51,326
2020-11-23,20.4,8.3,13.3,0.4,3.0,12.9,19.6,327
2020-11-24,24.2,9.1,15.9,0.0,0.0,12.8,19.78,328
2020-11-25,25.4,9.7,17.4,0.0,0.0,18.3,20.47,329
2020-11-26,26.1,12.8,18.3,0.0,0.0,14.5,20.65,330
2020-11-27,25.7,12.2,18.4,0.0,0.0,9.7,20.92,331
2020-11-28,25.5,12.4,18.0,0.0,0.0,14.4,20.5,332
2020-11-29,24.5,11.4,17.7,0.0,0.0,15.8,19.8,333
2020-11-30,19.2,7.5,14.1,0.6,6.0,20.4,11.96,334
2020-12-01,23.7,6.8,13.9,0.0,0.0,13.0,18.25,335
2020-12-02,22.6,7.2,14.3,0.0,0.0,11.1,18.4,336
2020-12-03,23.3,7.5,14.1,0.0,0.0,15.5,18.01,337
2020-12-04,24.3,5.9,14.3,0.0,0.0,12.7,18.52,338
2020-12-05,24.3,6.9,15.0,0.1,1.0,11.3,18.71,339
2020-12-06,22.5,7.3,14.9,0.0,0.0,13.0,17.7,340
2020-12-07,18.4,9.3,13.4,0.2,2.0,16.2,14.73,341
2020-12-08,20.4,6.6,13.4,0.0,0.0,17.2,16.4,342
2020-12-09,21.4,9.8,14.8,0.0,0.0,21.4,16.44,343
2020-12-10,22.8,8.5,16.1,0.0,0.0,10.1,16.9,344
2020-12-11,24.5,9.4,16.9,0.4,3.0,11.3,18.6,345
2020-12-12,22.9,9.0,15.7,0.4,4.0,9.0,17.4,346
2020-12-13,25.2,6.6,15.5,0.0,0.0,13.5,19.58,347
2020-12-14,23.0,10.7,15.4,0.0,0.0,17.6,16.77,348
2020-12-15,25.0,6.2,15.1,0.0,0.0,13.4,19.46,349
2020-12-16,21.9,9.7,14.8,0.0,0.0,16.3,16.1,350
2020-12-17,21.9,7.1,14.1,0.0,0.0,16.8,18.05,351
2020-12-18,23.0,6.8,14.6,0.0,0.0,19.5,17.73,352
2020-12-19,23.3,10.2,16.2,0.0,0.0,14.5,17.85,353
2020-12-20,22.0,11.1,15.6,0.1,1.0,18.1,16.29,354
2020-12-21,21.5,8.0,14.8,0.1,1.0,8.4,16.59,355
2020-12-22,23.1,9.6,16.1,0.3,2.0,9.7,16.75,356
2020-12-23,23.3,7.6,15.5,0.0,0.0,11.2,19.1,357
2020-12-24,22.3,6.8,14.2,0.0,0.0,25.8,19.91,358
2020-12-25,20.2,3.3,11.5,0.0,0.0,10.1,17.16,359
2020-12-26,23.7,5.3,13.9,0.0,0.0,18.8,19.41,360
2020-12-27,22.2,4.5,12.9,0.0,0.0,14.2,20.33,361
2020-12-28,21.8,7.6,13.4,0.0,0.0,11.6,20.66,362
2020-12-29,21.8,5.2,12.9,0.0,0.0,11.9,20.37,363
2020-12-30,23.6,4.0,12.5,0.0,0.0,14.8,20.27,364
2020-12-31,21.2,5.3,12.9,0.0,0.0,29.6,20.5,365
2021-01-01,25.5,-0.1,11.2,0.0,0.0,15.1,20.93,366
2021-01-02,24.1,3.5,12.5,0.0,0.0,16.6,20.56,367
2021-01-03,25.0,3.0,13.3,0.0,0.0,13.0,20.37,368
2021-01-04,22.2,7.0,14.6,0.0,0.0,19.5,20.4,369
2021-01-05,22.3,8.7,14.5,0.0,0.0,15.1,19.36,370
2021-01-06,22.9,5.4,13.9,0.0,0.0,17.7,19.53,371
2021-01-07,19.3,8.9,13.4,0.0,0.0,13.6,15.03,372
2021-01-08,21.0,5.7,13.6,0.0,0.0,16.8,18.44,373
2021-01-09,20.1,5.8,13.5,0.1,1.0,10.1,17.66,374
2021-01-10,22.3,5.6,12.8,0.0,0.0,17.1,17.78,375
